codigo,codigo_dpto,codigo_mun,dpto,mun,metota,mesesc,pmesesc,meserr,centota,carg,cargElectos,cargEmpatados,cargtota,votant,pvotant,absten,pabsten,votnul,pvotnul,votnma,pvotnma,FEDERICO_GUTIÉRREZ_vot,FEDERICO_GUTIÉRREZ_pvot,RODOLFO_HERNÁNDEZ_vot,RODOLFO_HERNÁNDEZ_pvot,GUSTAVO_PETRO_vot,GUSTAVO_PETRO_pvot,SERGIO_FAJARDO_vot,SERGIO_FAJARDO_pvot,JOHN MILTON_RODRÍGUEZ_vot,JOHN MILTON_RODRÍGUEZ_pvot,ENRIQUE_GÓMEZ MARTÍNEZ_vot,ENRIQUE_GÓMEZ MARTÍNEZ_pvot,LUIS_PÉREZ_vot,LUIS_PÉREZ_pvot,INGRID_BETANCOURT_vot,INGRID_BETANCOURT_pvot,cod2,dane
0500026,22,10,BOLIVAR,HATILLO DE LOBA,33,33,100,0,11328,0,0,0,0,4468,39.44,6860,60.55,29,0.64,14,0.31,2614,59.07,612,13.83,1020,23.05,76,1.71,64,1.44,10,0.22,0,0,5,0.11,05026,13300
2700109,15,5,SANTANDER,HATO,6,6,100,0,2013,0,0,0,0,1317,65.42,696,34.57,12,0.91,6,0.45,63,4.84,1047,80.60,153,11.77,15,1.15,5,0.38,4,0.30,1,0.07,0,0,27109,68344
4600320,16,11,CASANARE,HATO COROZAL,31,31,100,0,7541,0,0,0,0,4211,55.84,3330,44.15,27,0.64,5,0.11,683,16.34,2773,66.35,620,14.83,40,0.95,25,0.59,5,0.11,0,0,2,0.04,46320,85125
4800009,16,11,LA GUAJIRA,HATONUEVO,40,40,100,0,15267,0,0,0,0,6399,41.91,8868,58.08,37,0.57,15,0.23,813,12.80,748,11.78,4533,71.41,63,0.99,81,1.27,19,0.29,2,0.03,7,0.11,48009,44378
0100148,16,11,ANTIOQUIA,HELICONIA,17,17,100,0,6073,0,0,0,0,2720,44.78,3353,55.21,42,1.54,10,0.36,1515,56.78,600,22.48,374,14.01,113,4.23,3,0.11,5,0.18,7,0.26,0,0,01148,5347
2500046,11,7,NORTE DE SAN,HERRAN,15,15,100,0,5146,0,0,0,0,2167,42.11,2979,57.88,13,0.59,3,0.13,689,32.03,1318,61.27,78,3.62,36,1.67,7,0.32,7,0.32,2,0.09,2,0.09,25046,54347
2900061,12,6,TOLIMA,HERVEO,18,18,100,0,5718,0,0,0,0,2612,45.68,3106,54.31,49,1.87,13,0.49,649,25.45,1272,49.88,460,18.03,87,3.41,25,0.98,13,0.50,1,0.03,6,0.23,29061,73347
0100150,15,4,ANTIOQUIA,HISPANIA,15,15,100,0,5275,0,0,0,0,2310,43.79,2965,56.20,22,0.95,11,0.47,1156,50.76,507,22.26,461,20.24,100,4.39,5,0.21,2,0.08,1,0.04,0,0,01150,5353
1900043,12,6,HUILA,HOBO,16,16,100,0,6108,0,0,0,0,3286,53.79,2822,46.20,36,1.09,4,0.12,385,11.86,1726,53.17,983,30.28,25,0.77,90,2.77,1,0.03,0,0,0,0,19043,41349
2900064,17,12,TOLIMA,HONDA,54,54,100,0,22709,0,0,0,0,12815,56.43,9894,43.56,194,1.51,17,0.13,2810,22.29,5084,40.33,4054,32.16,326,2.58,130,1.03,16,0.12,7,0.05,3,0.02,29064,73349
8800440,19,3,CONSULADOS,HONDURAS,7,7,100,0,561,0,0,0,0,188,33.51,373,66.48,0,0,0,0,105,55.85,26,13.82,41,21.80,15,7.97,0,0,0,0,0,0,0,0,88440,27810
8800445,2,2,CONSULADOS,HUNGRIA,7,7,100,0,255,0,0,0,0,196,76.86,59,23.13,0,0,0,0,33,16.83,18,9.18,122,62.24,19,9.69,2,1.02,0,0,1,0.51,1,0.51,88445,
2900001,21,19,TOLIMA,IBAGUE,1144,1144,100,0,444397,0,0,0,0,279132,62.81,165265,37.18,3765,1.34,202,0.07,69266,25.17,88368,32.11,96574,35.09,11329,4.11,3639,1.32,643,0.23,153,0.05,167,0.06,29001,73001
2900067,14,11,TOLIMA,ICONONZO,25,25,100,0,9130,0,0,0,0,4801,52.58,4329,47.41,60,1.24,5,0.10,594,12.54,2011,42.46,1910,40.32,93,1.96,64,1.35,3,0.06,0,0,4,0.08,29067,73352
2300061,11,7,NARIÑO,ILES,21,21,100,0,7277,0,0,0,0,3668,50.4,3609,49.59,25,0.68,10,0.27,362,9.96,481,13.23,2681,73.79,69,1.89,6,0.16,5,0.13,1,0.02,1,0.02,23061,52352
2300064,13,8,NARIÑO,IMUES,21,21,100,0,6650,0,0,0,0,3501,52.64,3149,47.35,38,1.08,9,0.25,544,15.74,456,13.20,2302,66.64,58,1.67,18,0.52,9,0.26,0,0,3,0.08,23064,52354
8800455,12,3,CONSULADOS,INDIA,7,7,100,0,74,0,0,0,0,23,31.08,51,68.91,0,0,0,0,11,47.82,1,4.34,8,34.78,2,8.69,0,0,0,0,0,0,0,0,88455,27810
8800460,2,2,CONSULADOS,INDONESIA,8,8,100,0,96,0,0,0,0,50,52.08,46,47.91,0,0,0,0,17,34.00,4,8.00,18,36.00,10,20.00,0,0,0,0,0,0,0,0,88460,27810
8800465,3,3,CONSULADOS,INGLATERRA,46,46,100,0,17249,0,0,0,0,7315,42.4,9934,57.59,11,0.15,0,0,2280,31.21,1171,16.03,2923,40.01,785,10.74,41,0.56,10,0.13,5,0.06,7,0.09,88465,27810
5000001,18,12,GUAINIA,INIRIDA,67,67,100,0,24686,0,0,0,0,8666,35.1,16020,64.89,78,0.90,9,0.10,1545,18.00,2606,30.37,3698,43.10,455,5.30,94,1.09,25,0.29,2,0.02,16,0.18,50001,94001
1100031,17,12,CAUCA,INZA,55,55,100,0,18221,0,0,0,0,10280,56.41,7941,43.58,120,1.16,56,0.54,1168,11.55,1151,11.39,7382,73.06,163,1.61,71,0.70,26,0.25,6,0.05,9,0.08,11031,19355
2300067,14,14,NARIÑO,IPIALES,251,251,100,0,100619,0,0,0,0,48716,48.41,51903,51.58,962,1.97,105,0.21,5473,11.48,8389,17.60,30412,63.82,1483,3.11,551,1.15,140,0.29,26,0.05,86,0.18,23067,52356
1900046,14,9,HUILA,IQUIRA,21,21,100,0,7631,0,0,0,0,4229,55.41,3402,44.58,54,1.27,10,0.23,857,20.57,1518,36.44,1584,38.03,91,2.18,47,1.12,12,0.28,1,0.02,3,0.07,19046,41357
8800470,3,3,CONSULADOS,IRLANDA,7,7,100,0,419,0,0,0,0,274,65.39,145,34.60,0,0,0,0,80,29.19,31,11.31,114,41.60,46,16.78,0,0,1,0.36,0,0,1,0.36,88470,27810
1900044,11,9,HUILA,ISNOS,55,55,100,0,20942,0,0,0,0,12398,59.2,8544,40.79,149,1.20,24,0.19,720,5.88,6595,53.94,4478,36.62,131,1.07,78,0.63,17,0.13,2,0.01,9,0.07,19044,41359
8800490,3,3,CONSULADOS,ISRAEL,10,10,100,0,1558,0,0,0,0,478,30.68,1080,69.31,0,0,0,0,221,46.23,92,19.24,124,25.94,25,5.23,8,1.67,2,0.41,0,0,0,0,88490,27810
1700019,24,14,CHOCO,ISTMINA,67,67,100,0,22442,0,0,0,0,8657,38.57,13785,61.42,251,2.89,45,0.51,1007,12.04,622,7.43,6107,73.04,241,2.88,104,1.24,40,0.47,4,0.04,9,0.10,17019,27361
0100151,17,15,ANTIOQUIA,ITAGUI,639,639,100,0,260614,0,0,0,0,152433,58.48,108181,41.51,2001,1.31,169,0.11,75199,50.04,26146,17.40,35915,23.90,8108,5.39,1162,0.77,251,0.16,160,0.10,97,0.06,01151,5360
8800495,3,3,CONSULADOS,ITALIA,36,36,100,0,11214,0,0,0,0,3941,35.14,7273,64.85,5,0.12,0,0,1063,27.00,668,16.97,1701,43.21,402,10.21,19,0.48,11,0.27,4,0.10,7,0.17,88495,27810
0100154,21,17,ANTIOQUIA,ITUANGO,56,56,100,0,17930,0,0,0,0,4716,26.3,13214,73.69,120,2.54,56,1.18,1585,34.91,1257,27.68,1089,23.98,356,7.84,23,0.50,38,0.83,9,0.19,24,0.52,01154,5361
0700118,9,2,BOYACA,IZA,6,6,100,0,2234,0,0,0,0,1355,60.65,879,39.34,11,0.81,1,0.07,261,19.43,615,45.79,387,28.81,62,4.61,4,0.29,2,0.14,0,0,0,0,07118,15362
8800500,12,5,CONSULADOS,JAMAICA,8,8,100,0,277,0,0,0,0,84,30.32,193,69.67,0,0,0,0,39,46.42,17,20.23,13,15.47,10,11.90,2,2.38,0,0,0,0,0,0,88500,27810
1100034,23,17,CAUCA,JAMBALO,29,29,100,0,9619,0,0,0,0,6438,66.93,3181,33.06,82,1.27,25,0.38,102,1.61,92,1.45,5896,93.12,29,0.45,131,2.06,10,0.15,10,0.15,11,0.17,11034,19364
3100064,20,18,VALLE,JAMUNDI,297,297,100,0,114514,0,0,0,0,62965,54.98,51549,45.01,1110,1.76,114,0.18,10777,17.45,9738,15.77,35498,57.49,2471,4.00,1607,2.60,115,0.18,42,0.06,55,0.08,31064,76364
8800505,2,2,CONSULADOS,JAPON,10,10,100,0,1109,0,0,0,0,321,28.94,788,71.05,0,0,0,0,119,37.07,29,9.03,127,39.56,33,10.28,5,1.55,2,0.62,0,0,2,0.62,88505,27810
0100157,17,10,ANTIOQUIA,JARDIN,34,34,100,0,13030,0,0,0,0,7774,59.66,5256,40.33,59,0.75,23,0.29,4012,52.15,1206,15.67,1782,23.16,489,6.35,9,0.11,20,0.26,12,0.15,8,0.10,01157,5364
0700121,12,9,BOYACA,JENESANO,16,16,100,0,6024,0,0,0,0,3652,60.62,2372,39.37,24,0.65,11,0.30,259,7.16,2347,64.88,862,23.83,77,2.12,19,0.52,7,0.19,1,0.02,6,0.16,07121,15367
0100160,12,10,ANTIOQUIA,JERICO,31,31,100,0,11434,0,0,0,0,6523,57.04,4911,42.95,102,1.56,16,0.24,3723,58.12,1287,20.09,934,14.58,277,4.32,13,0.20,10,0.15,13,0.20,3,0.04,01160,5368
0700124,13,7,BOYACA,JERICO,11,11,100,0,3340,0,0,0,0,1580,47.3,1760,52.69,11,0.69,6,0.37,186,11.90,1130,72.29,182,11.64,32,2.04,4,0.25,13,0.83,1,0.06,2,0.12,07124,15368
1500133,10,3,CUNDINAMARCA,JERUSALEN,7,7,100,0,2708,0,0,0,0,1311,48.41,1397,51.58,5,0.38,4,0.30,380,29.18,567,43.54,310,23.80,22,1.68,7,0.53,3,0.23,0,0,0,0,15133,25368
2700112,18,7,SANTANDER,JESUS MARIA,10,10,100,0,3424,0,0,0,0,1989,58.08,1435,41.91,10,0.50,3,0.15,161,8.14,1299,65.73,496,25.10,10,0.50,1,0.05,1,0.05,0,0,0,0,27112,68368
2700115,13,5,SANTANDER,JORDAN,5,5,100,0,1298,0,0,0,0,818,63.02,480,36.97,2,0.24,2,0.24,108,13.26,641,78.74,53,6.51,7,0.85,1,0.12,1,0.12,0,0,1,0.12,27115,68370
0300016,11,9,ATLANTICO,JUAN DE ACOSTA,50,50,100,0,18299,0,0,0,0,7763,42.42,10536,57.57,45,0.57,10,0.12,2817,36.54,1359,17.63,3264,42.34,135,1.75,12,0.15,22,0.28,1,0.01,3,0.03,03016,8372
1500136,13,9,CUNDINAMARCA,JUNIN,16,16,100,0,5382,0,0,0,0,2778,51.61,2604,48.38,34,1.22,9,0.32,445,16.27,1612,58.93,543,19.85,72,2.63,18,0.65,8,0.29,1,0.03,0,0,15136,25372
1700022,13,6,CHOCO,JURADO,15,15,100,0,3531,0,0,0,0,1124,31.83,2407,68.16,12,1.06,8,0.71,104,9.42,65,5.88,881,79.80,17,1.53,5,0.45,6,0.54,0,0,3,0.27,17022,27372
8800515,2,2,CONSULADOS,KENIA,7,7,100,0,85,0,0,0,0,36,42.35,49,57.64,0,0,0,0,12,33.33,2,5.55,15,41.66,7,19.44,0,0,0,0,0,0,0,0,88515,27810
1300020,13,9,CORDOBA,LA APARTADA (FRONTERA),33,33,100,0,12585,0,0,0,0,5618,44.64,6967,55.35,63,1.12,18,0.32,1028,18.56,857,15.47,3425,61.85,76,1.37,52,0.93,10,0.18,1,0.01,1,0.01,13020,23350
1900047,16,7,HUILA,LA ARGENTINA (PLATA VIEJA),32,32,100,0,12083,0,0,0,0,6264,51.84,5819,48.15,83,1.32,21,0.33,1049,17.02,2580,41.88,2274,36.91,56,0.90,20,0.32,3,0.04,0,0,1,0.01,19047,41378
2700119,9,6,SANTANDER,LA BELLEZA,17,17,100,0,5826,0,0,0,0,3262,55.99,2564,44.00,7,0.21,3,0.09,299,9.19,2545,78.25,346,10.63,17,0.52,16,0.49,5,0.15,0,0,0,0,27119,68377
1500139,15,11,CUNDINAMARCA,LA CALERA,65,65,100,0,24387,0,0,0,0,16202,66.43,8185,33.56,135,0.83,8,0.04,2329,14.50,6124,38.13,5961,37.11,1047,6.51,207,1.28,39,0.24,8,0.04,19,0.11,15139,25377
0700130,11,3,BOYACA,LA CAPILLA,7,7,100,0,2512,0,0,0,0,1501,59.75,1011,40.24,6,0.39,0,0,136,9.09,996,66.62,299,20.00,31,2.07,4,0.26,5,0.33,1,0.06,1,0.06,07130,15380
0100163,24,16,ANTIOQUIA,LA CEJA,133,133,100,0,54105,0,0,0,0,38653,71.44,15452,28.55,470,1.21,46,0.11,18299,47.98,10143,26.59,6267,16.43,2398,6.28,195,0.51,111,0.29,28,0.07,21,0.05,01163,5376
2400038,13,8,RISARALDA,LA CELIA,18,18,100,0,6825,0,0,0,0,3553,52.05,3272,47.94,62,1.74,10,0.28,802,23.03,1824,52.39,708,20.33,70,2.01,19,0.54,7,0.20,3,0.08,4,0.11,24038,66383
6000013,16,2,AMAZONAS,LA CHORRERA,3,3,100,0,1076,0,0,0,0,612,56.87,464,43.12,7,1.14,1,0.16,77,12.74,19,3.14,331,54.80,3,0.49,5,0.82,164,27.15,0,0,2,0.33,60013,91405
2300073,11,9,NARIÑO,LA CRUZ,42,42,100,0,13906,0,0,0,0,8009,57.59,5897,42.40,106,1.32,18,0.22,918,11.64,1098,13.92,5447,69.08,186,2.35,50,0.63,18,0.22,1,0.01,7,0.08,23073,52378
3100067,15,10,VALLE,LA CUMBRE,38,38,100,0,13728,0,0,0,0,7158,52.14,6570,47.85,100,1.39,12,0.16,2223,31.54,1381,19.59,2951,41.88,235,3.33,91,1.29,14,0.19,1,0.01,7,0.09,31067,76377
0900049,16,15,CALDAS,LA DORADA,149,149,100,0,56909,0,0,0,0,30016,52.74,26893,47.25,827,2.75,61,0.20,7240,24.85,12860,44.14,7279,24.98,723,2.48,467,1.60,62,0.21,15,0.05,28,0.09,09049,17380
2500051,18,11,NORTE DE SAN,LA ESPERANZA,30,30,100,0,9396,0,0,0,0,5232,55.68,4164,44.31,26,0.49,6,0.11,334,6.42,4201,80.78,564,10.84,43,0.82,18,0.34,18,0.34,0,0,0,0,25051,54385
0100166,22,19,ANTIOQUIA,LA ESTRELLA,161,161,100,0,60990,0,0,0,0,36402,59.68,24588,40.31,506,1.39,38,0.10,17128,47.76,6435,17.94,9059,25.26,2068,5.76,258,0.71,54,0.15,37,0.10,23,0.06,01166,5380
2300076,11,9,NARIÑO,LA FLORIDA,29,29,100,0,9277,0,0,0,0,5535,59.66,3742,40.33,50,0.90,13,0.23,910,16.63,382,6.98,3988,72.88,98,1.79,19,0.34,11,0.20,0,0,2,0.03,23076,52381
1200600,18,13,CESAR,LA GLORIA,34,34,100,0,11309,0,0,0,0,5973,52.81,5336,47.18,50,0.83,5,0.08,1256,21.22,2380,40.21,2049,34.62,49,0.82,113,1.90,8,0.13,4,0.06,2,0.03,12600,20383
5000078,2,1,GUAINIA,LA GUADALUPE,1,1,100,0,195,0,0,0,0,54,27.69,141,72.30,0,0,0,0,0,0,26,48.14,22,40.74,1,1.85,0,0,0,0,2,3.70,0,0,50078,94885
1200608,15,12,CESAR,LA JAGUA DE IBIRICO,81,81,100,0,30539,0,0,0,0,16028,52.48,14511,47.51,244,1.52,20,0.12,1613,10.23,3594,22.79,9584,60.79,180,1.14,544,3.45,26,0.16,5,0.03,3,0.01,12608,20400
4800012,11,7,LA GUAJIRA,LA JAGUA DEL PILAR,11,11,100,0,3914,0,0,0,0,1880,48.03,2034,51.96,18,0.95,2,0.10,452,24.30,228,12.25,1114,59.89,28,1.50,17,0.91,3,0.16,1,0.05,0,0,48012,44420
2300077,12,9,NARIÑO,LA LLANADA,12,12,100,0,3990,0,0,0,0,2406,60.3,1584,39.69,36,1.49,7,0.29,282,11.93,274,11.59,1652,69.91,37,1.56,52,2.20,4,0.16,1,0.04,1,0.04,23077,52385
5200041,20,12,META,LA MACARENA,32,32,100,0,10242,0,0,0,0,4653,45.43,5589,54.56,57,1.22,13,0.27,208,4.53,2155,47.02,2006,43.77,35,0.76,63,1.37,19,0.41,1,0.02,2,0.04,52041,50350
0900052,12,7,CALDAS,LA MERCED,18,18,100,0,5657,0,0,0,0,2747,48.55,2910,51.44,44,1.60,20,0.72,882,32.87,1115,41.55,497,18.52,91,3.39,19,0.70,10,0.37,3,0.11,2,0.07,09052,17388
1500142,14,10,CUNDINAMARCA,LA MESA,71,71,100,0,26633,0,0,0,0,15848,59.5,10785,40.49,169,1.06,18,0.11,2985,19.06,7370,47.05,4224,26.97,628,4.00,169,1.07,40,0.25,4,0.02,6,0.03,15142,25386
4400007,11,8,CAQUETA,LA MONTAÑITA,33,33,100,0,12411,0,0,0,0,4425,35.65,7986,64.34,41,0.92,11,0.24,460,10.51,1522,34.80,2179,49.82,44,1.00,60,1.37,16,0.36,4,0.09,4,0.09,44007,18410
1500145,11,7,CUNDINAMARCA,LA PALMA,24,24,100,0,8655,0,0,0,0,3835,44.3,4820,55.69,45,1.17,16,0.41,654,17.32,2005,53.12,923,24.45,68,1.80,46,1.21,12,0.31,1,0.02,3,0.07,15145,25394
1200825,23,13,CESAR,LA PAZ,60,60,100,0,22252,0,0,0,0,10146,45.59,12106,54.40,65,0.64,10,0.09,2906,28.85,3365,33.41,3337,33.13,137,1.36,144,1.42,18,0.17,4,0.03,5,0.04,12825,20621
2700118,13,8,SANTANDER,LA PAZ,13,13,100,0,4061,0,0,0,0,2252,55.45,1809,44.54,6,0.26,3,0.13,169,7.53,1852,82.56,187,8.33,13,0.57,3,0.13,1,0.04,0,0,0,0,27118,68397
6000016,17,1,AMAZONAS,LA PEDRERA,4,4,100,0,1200,0,0,0,0,231,19.25,969,80.75,2,0.86,0,0,28,12.22,25,10.91,167,72.92,5,2.18,0,0,0,0,0,0,0,0,60016,91407
1500148,10,5,CUNDINAMARCA,LA PEÑA,16,16,100,0,6056,0,0,0,0,3412,56.34,2644,43.65,31,0.90,14,0.41,457,13.57,2426,72.05,365,10.84,49,1.45,11,0.32,16,0.47,2,0.05,7,0.20,15148,25398
0100170,16,7,ANTIOQUIA,LA PINTADA,19,19,100,0,7376,0,0,0,0,3750,50.84,3626,49.15,39,1.04,8,0.21,1552,41.91,1312,35.43,672,18.14,48,1.29,38,1.02,34,0.91,0,0,0,0,01170,5390
1900049,15,13,HUILA,LA PLATA,110,110,100,0,43941,0,0,0,0,23132,52.64,20809,47.35,277,1.19,47,0.20,4182,18.33,10515,46.10,7019,30.77,402,1.76,183,0.80,33,0.14,7,0.03,9,0.03,19049,41396
2500052,15,7,NORTE DE SAN,LA PLAYA,20,20,100,0,7034,0,0,0,0,2915,41.44,4119,58.55,21,0.72,6,0.20,262,9.07,2044,70.77,513,17.76,26,0.90,6,0.20,4,0.13,3,0.10,3,0.10,25052,54398
7200008,10,9,VICHADA,LA PRIMAVERA,23,23,100,0,7174,0,0,0,0,2904,40.47,4270,59.52,19,0.65,5,0.17,733,25.45,1560,54.16,383,13.29,76,2.63,65,2.25,11,0.38,1,0.03,0,0,72008,99524
4600480,7,3,CASANARE,LA SALINA,3,3,100,0,891,0,0,0,0,499,56,392,43.99,4,0.80,7,1.40,21,4.30,139,28.48,304,62.29,4,0.81,3,0.61,3,0.61,0,0,0,0,46480,85136
1100037,16,10,CAUCA,LA SIERRA,26,26,100,0,9210,0,0,0,0,4922,53.44,4288,46.55,110,2.23,23,0.46,818,17.08,755,15.76,3012,62.89,84,1.75,16,0.33,11,0.22,2,0.04,3,0.06,11037,19392
2600050,13,12,QUINDIO,LA TEBAIDA,80,80,100,0,30037,0,0,0,0,16357,54.45,13680,45.54,543,3.31,49,0.29,3805,24.13,5320,33.74,5330,33.80,609,3.86,261,1.65,30,0.19,13,0.08,18,0.11,26050,63401
2300078,12,6,NARIÑO,LA TOLA,17,17,100,0,5633,0,0,0,0,1938,34.4,3695,65.59,23,1.18,8,0.41,209,10.95,134,7.02,1448,75.93,26,1.36,44,2.30,14,0.73,1,0.05,2,0.10,23078,52390
0100169,12,9,ANTIOQUIA,LA UNION,49,49,100,0,18770,0,0,0,0,12860,68.51,5910,31.48,161,1.25,21,0.16,5786,45.63,3922,30.93,1925,15.18,716,5.64,32,0.25,53,0.41,30,0.23,14,0.11,01169,5400
2300079,25,16,NARIÑO,LA UNION,71,71,100,0,23080,0,0,0,0,12542,54.34,10538,45.65,283,2.25,82,0.65,2423,19.89,2549,20.93,6498,53.36,211,1.73,145,1.19,43,0.35,3,0.02,9,0.07,23079,52399
2800050,14,8,SUCRE,LA UNION,31,31,100,0,10565,0,0,0,0,5370,50.82,5195,49.17,42,0.78,11,0.20,1141,21.45,581,10.92,3360,63.19,70,1.31,72,1.35,8,0.15,4,0.07,4,0.07,28050,70400
3100070,14,12,VALLE,LA UNION,79,79,100,0,27623,0,0,0,0,16077,58.2,11546,41.79,352,2.18,40,0.24,3792,24.17,7360,46.92,3575,22.79,496,3.16,100,0.63,38,0.24,6,0.03,10,0.06,31070,76400
0700136,10,5,BOYACA,LA UVITA,8,8,100,0,2491,0,0,0,0,1400,56.2,1091,43.79,12,0.85,1,0.07,375,27.03,775,55.87,140,10.09,76,5.47,0,0,2,0.14,1,0.07,2,0.14,07136,15403
1100040,20,16,CAUCA,LA VEGA,50,50,100,0,15319,0,0,0,0,7283,47.54,8036,52.45,96,1.31,40,0.54,1002,14.01,467,6.53,5451,76.26,87,1.21,42,0.58,13,0.18,4,0.05,4,0.05,11040,19397
1500151,21,13,CUNDINAMARCA,LA VEGA,37,37,100,0,14041,0,0,0,0,9182,65.39,4859,34.60,65,0.70,7,0.07,1561,17.13,5302,58.19,1764,19.36,284,3.11,66,0.72,7,0.07,1,0.01,4,0.04,15151,25402
0700137,10,5,BOYACA,LA VICTORIA,6,6,100,0,1542,0,0,0,0,723,46.88,819,53.11,2,0.27,1,0.13,95,13.19,498,69.16,95,13.19,16,2.22,13,1.80,1,0.13,1,0.13,0,0,07137,15401
3100073,12,9,VALLE,LA VICTORIA,33,33,100,0,11757,0,0,0,0,6042,51.39,5715,48.60,96,1.58,16,0.26,2071,34.92,1963,33.10,1553,26.18,136,2.29,57,0.96,10,0.16,0,0,4,0.06,31073,76403
6000017,8,1,AMAZONAS,LA VICTORIA,1,1,100,0,67,0,0,0,0,27,40.29,40,59.70,0,0,2,7.40,2,8.00,0,0,21,84.00,2,8.00,0,0,0,0,0,0,0,0,60017,91430
2400046,14,11,RISARALDA,LA VIRGINIA,83,83,100,0,33714,0,0,0,0,17456,51.77,16258,48.22,519,2.97,47,0.26,3261,19.30,6119,36.22,6500,38.48,405,2.39,126,0.74,26,0.15,9,0.05,15,0.08,24046,66400
2500049,13,7,NORTE DE SAN,LABATECA,16,16,100,0,5515,0,0,0,0,2819,51.11,2696,48.88,14,0.49,3,0.10,556,19.84,1997,71.27,194,6.92,32,1.14,2,0.07,6,0.21,2,0.07,2,0.07,25049,54377
0700127,16,7,BOYACA,LABRANZAGRANDE,9,9,100,0,3025,0,0,0,0,1737,57.42,1288,42.57,6,0.34,3,0.17,113,6.53,1261,72.97,287,16.60,30,1.73,7,0.40,8,0.46,0,0,2,0.11,07127,15377
2700120,21,12,SANTANDER,LANDAZURI,29,29,100,0,9855,0,0,0,0,5303,53.81,4552,46.18,44,0.82,11,0.20,242,4.61,3935,74.98,900,17.14,28,0.53,89,1.69,13,0.24,2,0.03,3,0.05,27120,68385
